PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"19936314","Glycine Receptors Caught between Genome and Proteome - Functional Implications of RNA Editing and Splicing","Legendre P, Förstera B, Jüttner R, Meier JC.","Front Mol Neurosci. 2009 Nov 9;2:23. doi: 10.3389/neuro.02.023.2009. eCollection 2009.","Legendre P","Front Mol Neurosci","2009","2009/11/26","PMC2779093","","10.3389/neuro.02.023.2009"
"31429825","Rbfox1 up-regulation impairs BDNF-dependent hippocampal LTP by dysregulating TrkB isoform expression levels","Tomassoni-Ardori F, Fulgenzi G, Becker J, Barrick C, Palko ME, Kuhn S, Koparde V, Cam M, Yanpallewar S, Oberdoerffer S, Tessarollo L.","Elife. 2019 Aug 20;8:e49673. doi: 10.7554/eLife.49673.","Tomassoni-Ardori F","Elife","2019","2019/08/21","PMC6715404","","10.7554/eLife.49673"
"31370103","The P429L loss of function mutation of the human glycine transporter 2 associated with hyperekplexia","Kitzenmaier A, Schaefer N, Kasaragod VB, Polster T, Hantschmann R, Schindelin H, Villmann C.","Eur J Neurosci. 2019 Dec;50(12):3906-3920. doi: 10.1111/ejn.14533. Epub 2019 Sep 5.","Kitzenmaier A","Eur J Neurosci","2019","2019/08/02","","","10.1111/ejn.14533"
"29588962","Functional variants in HCN4 and CACNA1H may contribute to genetic generalized epilepsy","Becker F, Reid CA, Hallmann K, Tae HS, Phillips AM, Teodorescu G, Weber YG, Kleefuss-Lie A, Elger C, Perez-Reyes E, Petrou S, Kunz WS, Lerche H, Maljevic S.","Epilepsia Open. 2017 Aug 5;2(3):334-342. doi: 10.1002/epi4.12068. eCollection 2017 Sep.","Becker F","Epilepsia Open","2017","2018/03/29","PMC5862120","","10.1002/epi4.12068"
"32622958","Cantú syndrome versus Zimmermann-Laband syndrome: Report of nine individuals with ABCC9 variants","Kortüm F, Niceta M, Magliozzi M, Dumic Kubat K, Robertson SP, Moresco A, Dentici ML, Baban A, Leoni C, Onesimo R, Obregon MG, Digilio MC, Zampino G, Novelli A, Tartaglia M, Kutsche K.","Eur J Med Genet. 2020 Sep;63(9):103996. doi: 10.1016/j.ejmg.2020.103996. Epub 2020 Jul 2.","Kortüm F","Eur J Med Genet","2020","2020/07/06","","","10.1016/j.ejmg.2020.103996"
"33786950","Upregulation of the pathogenic transcription factor SPI1/PU.1 in tuberous sclerosis complex and focal cortical dysplasia by oxidative stress","Zimmer TS, Korotkov A, Zwakenberg S, Jansen FE, Zwartkruis FJT, Rensing NR, Wong M, Mühlebner A, van Vliet EA, Aronica E, Mills JD.","Brain Pathol. 2021 Sep;31(5):e12949. doi: 10.1111/bpa.12949. Epub 2021 Mar 30.","Zimmer TS","Brain Pathol","2021","2021/03/31","PMC8412124","","10.1111/bpa.12949"
"32738225","De Novo and Bi-allelic Pathogenic Variants in NARS1 Cause Neurodevelopmental Delay Due to Toxic Gain-of-Function and Partial Loss-of-Function Effects","Manole A, Efthymiou S, O'Connor E, Mendes MI, Jennings M, Maroofian R, Davagnanam I, Mankad K, Lopez MR, Salpietro V, Harripaul R, Badalato L, Walia J, Francklyn CS, Athanasiou-Fragkouli A, Sullivan R, Desai S, Baranano K, Zafar F, Rana N, Ilyas M, Horga A, Kara M, Mattioli F, Goldenberg A, Griffin H, Piton A, Henderson LB, Kara B, Aslanger AD, Raaphorst J, Pfundt R, Portier R, Shinawi M, Kirby A, Christensen KM, Wang L, Rosti RO, Paracha SA, Sarwar MT, Jenkins D; SYNAPS Study Group, Ahmed J, Santoni FA, Ranza E, Iwaszkiewicz J, Cytrynbaum C, Weksberg R, Wentzensen IM, Guillen Sacoto MJ, Si Y, Telegrafi A, Andrews MV, Baldridge D, Gabriel H, Mohr J, Oehl-Jaschkowitz B, Debard S, Senger B, Fischer F, van Ravenwaaij C, Fock AJM, Stevens SJC, Bähler J, Nasar A, Mantovani JF, Manzur A, Sarkozy A, Smith DEC, Salomons GS, Ahmed ZM, Riazuddin S, Riazuddin S, Usmani MA, Seibt A, Ansar M, Antonarakis SE, Vincent JB, Ayub M, Grimmel M, Jelsig AM, Hjortshøj TD, Karstensen HG, Hummel M, Haack TB, Jamshidi Y, Distelmaier F, Horvath R, Gleeson JG, Becker H, Mandel JL, Koolen DA, Houlden H.","Am J Hum Genet. 2020 Aug 6;107(2):311-324. doi: 10.1016/j.ajhg.2020.06.016. Epub 2020 Jul 31.","Manole A","Am J Hum Genet","2020","2020/08/02","PMC7413890","","10.1016/j.ajhg.2020.06.016"
"32207963","Classification of the Molecular Defects Associated with Pathogenic Variants of the SLC6A8 Creatine Transporter","Salazar MD, Zelt NB, Saldivar R, Kuntz CP, Chen S, Penn WD, Bonneau R, Koehler Leman J, Schlebach JP.","Biochemistry. 2020 Apr 7;59(13):1367-1377. doi: 10.1021/acs.biochem.9b00956. Epub 2020 Mar 30.","Salazar MD","Biochemistry","2020","2020/03/26","","","10.1021/acs.biochem.9b00956"
"19147686","Efhc1 deficiency causes spontaneous myoclonus and increased seizure susceptibility","Suzuki T, Miyamoto H, Nakahari T, Inoue I, Suemoto T, Jiang B, Hirota Y, Itohara S, Saido TC, Tsumoto T, Sawamoto K, Hensch TK, Delgado-Escueta AV, Yamakawa K.","Hum Mol Genet. 2009 Mar 15;18(6):1099-109. doi: 10.1093/hmg/ddp006. Epub 2009 Jan 15.","Suzuki T","Hum Mol Genet","2009","2009/01/17","PMC4817086","","10.1093/hmg/ddp006"
"31257984","Beyond Dravet Syndrome: Characterization of a Novel, More Severe SCN1A-Linked Epileptic Encephalopathy","Beck VC, Hull JM, Isom LL.","Epilepsy Curr. 2019 Jul-Aug;19(4):266-268. doi: 10.1177/1535759719858339. Epub 2019 Jun 30.","Beck VC","Epilepsy Curr","2019","2019/07/02","PMC6891832","","10.1177/1535759719858339"
"34029363","Slower, Fewer Hippocampal Ripples in Loss-of-Function Model of Dravet Syndrome","Ahmed OJ.","Epilepsy Curr. 2020 Sep 28;20(6):387-389. doi: 10.1177/1535759720960470. eCollection 2020 Nov-Dec.","Ahmed OJ","Epilepsy Curr","2020","2021/05/24","PMC7818209","","10.1177/1535759720960470"
"27496104","A gain-of-function mutation in Nav1.6 in a case of trigeminal neuralgia","Tanaka BS, Zhao P, Dib-Hajj FB, Morisset V, Tate S, Waxman SG, Dib-Hajj SD.","Mol Med. 2016 Sep;22:338-348. doi: 10.2119/molmed.2016.00131. Epub 2016 Aug 3.","Tanaka BS","Mol Med","2016","2016/08/07","PMC5023517","","10.2119/molmed.2016.00131"
"30884140","Paroxysmal and cognitive phenotypes in Prrt2 mutant mice","Robertson L, Featherby T, Howell S, Hughes J, Thomas P.","Genes Brain Behav. 2019 Jun;18(5):e12566. doi: 10.1111/gbb.12566. Epub 2019 Apr 1.","Robertson L","Genes Brain Behav","2019","2019/03/19","","","10.1111/gbb.12566"
"32140647","Persistent sodium current blockers can suppress seizures caused by loss of low-threshold D-type potassium currents: Predictions from an in silico study of K(v)1 channel disorders","Du J, Vegh V, Reutens DC.","Epilepsia Open. 2020 Jan 22;5(1):86-96. doi: 10.1002/epi4.12379. eCollection 2020 Mar.","Du J","Epilepsia Open","2020","2020/03/07","PMC7049813","","10.1002/epi4.12379"
"27677466","Gain-of-function defects of astrocytic Kir4.1 channels in children with autism spectrum disorders and epilepsy","Sicca F, Ambrosini E, Marchese M, Sforna L, Servettini I, Valvo G, Brignone MS, Lanciotti A, Moro F, Grottesi A, Catacuzzeno L, Baldini S, Hasan S, D'Adamo MC, Franciolini F, Molinari P, Santorelli FM, Pessia M.","Sci Rep. 2016 Sep 28;6:34325. doi: 10.1038/srep34325.","Sicca F","Sci Rep","2016","2016/09/29","PMC5039625","","10.1038/srep34325"
"31299220","Progressive neuroanatomical changes caused by Grin1 loss-of-function mutation","Intson K, van Eede MC, Islam R, Milenkovic M, Yan Y, Salahpour A, Henkelman RM, Ramsey AJ.","Neurobiol Dis. 2019 Dec;132:104527. doi: 10.1016/j.nbd.2019.104527. Epub 2019 Jul 9.","Intson K","Neurobiol Dis","2019","2019/07/13","","","10.1016/j.nbd.2019.104527"
"34755109","Persistent sodium currents in SCN1A developmental and degenerative epileptic dyskinetic encephalopathy","Gorman KM, Peters CH, Lynch B, Jones L, Bassett DS, King MD, Ruben PC, Rosch RE.","Brain Commun. 2021 Oct 7;3(4):fcab235. doi: 10.1093/braincomms/fcab235. eCollection 2021.","Gorman KM","Brain Commun","2021","2021/11/10","PMC8568850","","10.1093/braincomms/fcab235"
"29878067","De novo mutation screening in childhood-onset cerebellar atrophy identifies gain-of-function mutations in the CACNA1G calcium channel gene","Chemin J, Siquier-Pernet K, Nicouleau M, Barcia G, Ahmad A, Medina-Cano D, Hanein S, Altin N, Hubert L, Bole-Feysot C, Fourage C, Nitschké P, Thevenon J, Rio M, Blanc P, Vidal C, Bahi-Buisson N, Desguerre I, Munnich A, Lyonnet S, Boddaert N, Fassi E, Shinawi M, Zimmerman H, Amiel J, Faivre L, Colleaux L, Lory P, Cantagrel V.","Brain. 2018 Jul 1;141(7):1998-2013. doi: 10.1093/brain/awy145.","Chemin J","Brain","2018","2018/06/08","","","10.1093/brain/awy145"
"27799911","Huperzine A Provides Robust and Sustained Protection against Induced Seizures in Scn1a Mutant Mice","Wong JC, Dutton SB, Collins SD, Schachter S, Escayg A.","Front Pharmacol. 2016 Oct 17;7:357. doi: 10.3389/fphar.2016.00357. eCollection 2016.","Wong JC","Front Pharmacol","2016","2016/11/02","PMC5065986","","10.3389/fphar.2016.00357"
"33057948","Zebrafish Larvae Carrying a Splice Variant Mutation in cacna1d: A New Model for Schizophrenia-Like Behaviours?","Banono NS, Gawel K, De Witte L, Esguerra CV.","Mol Neurobiol. 2021 Feb;58(2):877-894. doi: 10.1007/s12035-020-02160-5. Epub 2020 Oct 14.","Banono NS","Mol Neurobiol","2021","2020/10/15","PMC7843589","","10.1007/s12035-020-02160-5"
"31035820","Is Targeting of Compensatory Ion Channel Gene Expression a Viable Therapeutic Strategy for Dravet Syndrome?","Isom LL.","Epilepsy Curr. 2019 May-Jun;19(3):193-195. doi: 10.1177/1535759719844780. Epub 2019 Apr 29.","Isom LL","Epilepsy Curr","2019","2019/05/01","PMC6610383","","10.1177/1535759719844780"
"31288536","SCN8A: When Neurons Are So Excited, They Just Can't Hide It","Gertler TS, Carvill GL.","Epilepsy Curr. 2019 Jul-Aug;19(4):269-271. doi: 10.1177/1535759719858338. Epub 2019 Jul 9.","Gertler TS","Epilepsy Curr","2019","2019/07/11","PMC6891829","","10.1177/1535759719858338"
"21912539","Augmentation of Tonic GABA(A) Inhibition in Absence Epilepsy: Therapeutic Value of Inverse Agonists at Extrasynaptic GABA(A) Receptors","Errington AC, Cope DW, Crunelli V.","Adv Pharmacol Sci. 2011;2011:790590. doi: 10.1155/2011/790590. Epub 2011 Sep 5.","Errington AC","Adv Pharmacol Sci","2011","2011/09/14","PMC3168769","","10.1155/2011/790590"
"26763045","Early-onset familial hemiplegic migraine due to a novel SCN1A mutation","Fan C, Wolking S, Lehmann-Horn F, Hedrich UB, Freilinger T, Lerche H, Borck G, Kubisch C, Jurkat-Rott K.","Cephalalgia. 2016 Nov;36(13):1238-1247. doi: 10.1177/0333102415608360. Epub 2016 Jul 11.","Fan C","Cephalalgia","2016","2016/01/15","PMC5105328","","10.1177/0333102415608360"
"30475435","Gain-of-function variants in the ODC1 gene cause a syndromic neurodevelopmental disorder associated with macrocephaly, alopecia, dysmorphic features, and neuroimaging abnormalities","Rodan LH, Anyane-Yeboa K, Chong K, Klein Wassink-Ruiter JS, Wilson A, Smith L, Kothare SV, Rajabi F, Blaser S, Ni M, DeBerardinis RJ, Poduri A, Berry GT.","Am J Med Genet A. 2018 Dec;176(12):2554-2560. doi: 10.1002/ajmg.a.60677. Epub 2018 Nov 26.","Rodan LH","Am J Med Genet A","2018","2018/11/27","","","10.1002/ajmg.a.60677"
"31430354","Constitutive activation of mTORC1 signaling induced by biallelic loss-of-function mutations in SZT2 underlies a discernible neurodevelopmental disease","Nakamura Y, Kato K, Tsuchida N, Matsumoto N, Takahashi Y, Saitoh S.","PLoS One. 2019 Aug 20;14(8):e0221482. doi: 10.1371/journal.pone.0221482. eCollection 2019.","Nakamura Y","PLoS One","2019","2019/08/21","PMC6701784","","10.1371/journal.pone.0221482"
"26817790","A Cross-Disorder Method to Identify Novel Candidate Genes for Developmental Brain Disorders","Gonzalez-Mantilla AJ, Moreno-De-Luca A, Ledbetter DH, Martin CL.","JAMA Psychiatry. 2016 Mar;73(3):275-83. doi: 10.1001/jamapsychiatry.2015.2692.","Gonzalez-Mantilla AJ","JAMA Psychiatry","2016","2016/01/29","PMC5333489","NIHMS844066","10.1001/jamapsychiatry.2015.2692"
"34266427","CNKSR2-related neurodevelopmental and epilepsy disorder: a cohort of 13 new families and literature review indicating a predominance of loss of function pathogenic variants","Higa LA, Wardley J, Wardley C, Singh S, Foster T, Shen JJ.","BMC Med Genomics. 2021 Jul 15;14(1):186. doi: 10.1186/s12920-021-01033-7.","Higa LA","BMC Med Genomics","2021","2021/07/16","PMC8281706","","10.1186/s12920-021-01033-7"
"34172529","Loss-of-function variants in DNM1 cause a specific form of developmental and epileptic encephalopathy only in biallelic state","Yigit G, Sheffer R, Daana M, Li Y, Kaygusuz E, Mor-Shakad H, Altmüller J, Nürnberg P, Douiev L, Kaulfuss S, Burfeind P, Wollnik B, Brockmann K.","J Med Genet. 2021 Jun 25:jmedgenet-2021-107769. doi: 10.1136/jmedgenet-2021-107769. Online ahead of print.","Yigit G","J Med Genet","2021","2021/06/26","","","10.1136/jmedgenet-2021-107769"
"27066572","Novel GABRG2 mutations cause familial febrile seizures","Boillot M, Morin-Brureau M, Picard F, Weckhuysen S, Lambrecq V, Minetti C, Striano P, Zara F, Iacomino M, Ishida S, An-Gourfinkel I, Daniau M, Hardies K, Baulac M, Dulac O, Leguern E, Nabbout R, Baulac S.","Neurol Genet. 2015 Nov 4;1(4):e35. doi: 10.1212/NXG.0000000000000035. eCollection 2015 Dec.","Boillot M","Neurol Genet","2015","2016/04/12","PMC4811385","","10.1212/NXG.0000000000000035"
"28302064","A sibship with duplication of Xq28 inherited from the mother; genomic characterization and clinical outcomes","Yon DK, Park JE, Kim SJ, Shim SH, Chae KY.","BMC Med Genet. 2017 Mar 17;18(1):30. doi: 10.1186/s12881-017-0394-7.","Yon DK","BMC Med Genet","2017","2017/03/18","PMC5356410","","10.1186/s12881-017-0394-7"
"34212862","Two de novo GluN2B mutations affect multiple NMDAR-functions and instigate severe pediatric encephalopathy","Kellner S, Abbasi A, Carmi I, Heinrich R, Garin-Shkolnik T, Hershkovitz T, Giladi M, Haitin Y, Johannesen KM, Steensbjerre Møller R, Berlin S.","Elife. 2021 Jul 2;10:e67555. doi: 10.7554/eLife.67555.","Kellner S","Elife","2021","2021/07/02","PMC8260228","","10.7554/eLife.67555"
"34491914","Initiation of migraine-related cortical spreading depolarization by hyperactivity of GABAergic neurons and NaV1.1 channels","Chever O, Zerimech S, Scalmani P, Lemaire L, Pizzamiglio L, Loucif A, Ayrault M, Krupa M, Desroches M, Duprat F, Léna I, Cestèle S, Mantegazza M.","J Clin Invest. 2021 Nov 1;131(21):e142203. doi: 10.1172/JCI142203.","Chever O","J Clin Invest","2021","2021/09/07","PMC8553565","","10.1172/JCI142203"
"29354033","Enhanced Transmission at the Calyx of Held Synapse in a Mouse Model for Angelman Syndrome","Wang T, van Woerden GM, Elgersma Y, Borst JGG.","Front Cell Neurosci. 2018 Jan 4;11:418. doi: 10.3389/fncel.2017.00418. eCollection 2017.","Wang T","Front Cell Neurosci","2018","2018/01/23","PMC5758499","","10.3389/fncel.2017.00418"
"25735478","CACNA1A haploinsufficiency causes cognitive impairment, autism and epileptic encephalopathy with mild cerebellar symptoms","Damaj L, Lupien-Meilleur A, Lortie A, Riou É, Ospina LH, Gagnon L, Vanasse C, Rossignol E.","Eur J Hum Genet. 2015 Nov;23(11):1505-12. doi: 10.1038/ejhg.2015.21. Epub 2015 Mar 4.","Damaj L","Eur J Hum Genet","2015","2015/03/05","PMC4613477","","10.1038/ejhg.2015.21"
"31155282","Gain-of-Function Mutations in KCNN3 Encoding the Small-Conductance Ca(2+)-Activated K(+) Channel SK3 Cause Zimmermann-Laband Syndrome","Bauer CK, Schneeberger PE, Kortüm F, Altmüller J, Santos-Simarro F, Baker L, Keller-Ramey J, White SM, Campeau PM, Gripp KW, Kutsche K.","Am J Hum Genet. 2019 Jun 6;104(6):1139-1157. doi: 10.1016/j.ajhg.2019.04.012. Epub 2019 May 30.","Bauer CK","Am J Hum Genet","2019","2019/06/04","PMC6562147","","10.1016/j.ajhg.2019.04.012"
"33853504","The newest TRP channelopathy: Gain of function TRPM3 mutations cause epilepsy and intellectual disability","Zhao S, Rohacs T.","Channels (Austin). 2021 Dec;15(1):386-397. doi: 10.1080/19336950.2021.1908781.","Zhao S","Channels (Austin)","2021","2021/04/15","PMC8057083","","10.1080/19336950.2021.1908781"
"21547713","Tuberous sclerosis complex: everything old is new again","Ess KC.","J Neurodev Disord. 2009 Jun;1(2):141-9. doi: 10.1007/s11689-009-9014-y. Epub 2009 May 6.","Ess KC","J Neurodev Disord","2009","2011/05/07","PMC3164024","","10.1007/s11689-009-9014-y"
"16832093","Hyperekplexia in Kurdish families: a possible GLRA1 founder mutation","Sirén A, Legros B, Chahine L, Misson JP, Pandolfo M.","Neurology. 2006 Jul 11;67(1):137-9. doi: 10.1212/01.wnl.0000223347.73493.af.","Sirén A","Neurology","2006","2006/07/13","","","10.1212/01.wnl.0000223347.73493.af"
"30838929","Dravet Syndrome: A Developmental and Epileptic Encephalopathy","Lopez-Santiago L, Isom LL.","Epilepsy Curr. 2019 Jan;19(1):51-53. doi: 10.1177/1535759718822038. Epub 2019 Jan 30.","Lopez-Santiago L","Epilepsy Curr","2019","2019/03/07","PMC6610375","","10.1177/1535759718822038"
"34348157","Paradoxical hyperexcitability from Na(V)1.2 sodium channel loss in neocortical pyramidal cells","Spratt PWE, Alexander RPD, Ben-Shalom R, Sahagun A, Kyoung H, Keeshen CM, Sanders SJ, Bender KJ.","Cell Rep. 2021 Aug 3;36(5):109483. doi: 10.1016/j.celrep.2021.109483.","Spratt PWE","Cell Rep","2021","2021/08/04","","","10.1016/j.celrep.2021.109483"
"33704440","CACNA1I gain-of-function mutations differentially affect channel gating and cause neurodevelopmental disorders","El Ghaleb Y, Schneeberger PE, Fernández-Quintero ML, Geisler SM, Pelizzari S, Polstra AM, van Hagen JM, Denecke J, Campiglio M, Liedl KR, Stevens CA, Person RE, Rentas S, Marsh ED, Conlin LK, Tuluc P, Kutsche K, Flucher BE.","Brain. 2021 Aug 17;144(7):2092-2106. doi: 10.1093/brain/awab101.","El Ghaleb Y","Brain","2021","2021/03/11","PMC8422349","","10.1093/brain/awab101"
"30809122","CHRNA2 and Nocturnal Frontal Lobe Epilepsy: Identification and Characterization of a Novel Loss of Function Mutation","Villa C, Colombo G, Meneghini S, Gotti C, Moretti M, Ferini-Strambi L, Chisci E, Giovannoni R, Becchetti A, Combi R.","Front Mol Neurosci. 2019 Feb 12;12:17. doi: 10.3389/fnmol.2019.00017. eCollection 2019.","Villa C","Front Mol Neurosci","2019","2019/02/28","PMC6379349","","10.3389/fnmol.2019.00017"
"20300201","Mutations in ARX Result in Several Defects Involving GABAergic Neurons","Friocourt G, Parnavelas JG.","Front Cell Neurosci. 2010 Mar 11;4:4. doi: 10.3389/fncel.2010.00004. eCollection 2010.","Friocourt G","Front Cell Neurosci","2010","2010/03/20","PMC2841486","","10.3389/fncel.2010.00004"
"33284031","Nicotine: A Targeted Therapy for Epilepsy Due to nAChR Gene Variants","Fox J, Thodeson DM, Dolce AM.","J Child Neurol. 2021 Apr;36(5):371-377. doi: 10.1177/0883073820974851. Epub 2020 Dec 7.","Fox J","J Child Neurol","2021","2020/12/07","","","10.1177/0883073820974851"
"33776624","Dystonia and Contractures are Potential Early Signs of CACNA1E-Related Epileptic Encephalopathy","Ortiz Cabrera NV, Duat Rodríguez A, Fernández Garoz B, Bernardino Cuesta B, Jiménez Legido M, Cantarín Extremera V, García Peñas JJ.","Mol Syndromol. 2021 Mar;12(1):25-32. doi: 10.1159/000511926. Epub 2020 Dec 10.","Ortiz Cabrera NV","Mol Syndromol","2021","2021/03/29","PMC7983621","","10.1159/000511926"
"31064215","Calcium Channel Dysfunction in Epilepsy: Gain of CACNA1E","Carvill GL.","Epilepsy Curr. 2019 May-Jun;19(3):199-201. doi: 10.1177/1535759719845324. Epub 2019 May 7.","Carvill GL","Epilepsy Curr","2019","2019/05/09","PMC6610379","","10.1177/1535759719845324"
"32921582","A new homozygous HERC1 gain-of-function variant in MDFPMR syndrome leads to mTORC1 hyperactivation and reduced autophagy during cell catabolism","Schwarz JM, Pedrazza L, Stenzel W, Rosa JL, Schuelke M, Straussberg R.","Mol Genet Metab. 2020 Sep-Oct;131(1-2):126-134. doi: 10.1016/j.ymgme.2020.08.008. Epub 2020 Sep 4.","Schwarz JM","Mol Genet Metab","2020","2020/09/14","","","10.1016/j.ymgme.2020.08.008"
"33772511","Epilepsy phenotypes associated with MAP1B-related brain malformations","Arya R, Spaeth C, Zhang W.","Epileptic Disord. 2021 Apr 1;23(2):392-396. doi: 10.1684/epd.2021.1258.","Arya R","Epileptic Disord","2021","2021/03/27","","","10.1684/epd.2021.1258"
