PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26220371","Anterior temporal lobectomy compared with laser thermal hippocampectomy for mesial temporal epilepsy: A threshold analysis study","Attiah MA, Paulo DL, Danish SF, Stein SC, Mani R.","Epilepsy Res. 2015 Sep;115:1-7. doi: 10.1016/j.eplepsyres.2015.05.007. Epub 2015 May 22.","Attiah MA","Epilepsy Res","2015","2015/07/30","","","10.1016/j.eplepsyres.2015.05.007"
"28334998","Spatiotemporal mapping of epileptic spikes using simultaneous EEG-functional MRI","Walz JM, Pedersen M, Omidvarnia A, Semmelroch M, Jackson GD.","Brain. 2017 Apr 1;140(4):998-1010. doi: 10.1093/brain/awx007.","Walz JM","Brain","2017","2017/03/24","","","10.1093/brain/awx007"
"15101828","Genetic architecture of idiopathic generalized epilepsy: clinical genetic analysis of 55 multiplex families","Marini C, Scheffer IE, Crossland KM, Grinton BE, Phillips FL, McMahon JM, Turner SJ, Dean JT, Kivity S, Mazarib A, Neufeld MY, Korczyn AD, Harkin LA, Dibbens LM, Wallace RH, Mulley JC, Berkovic SF.","Epilepsia. 2004 May;45(5):467-78. doi: 10.1111/j.0013-9580.2004.46803.x.","Marini C","Epilepsia","2004","2004/04/23","","","10.1111/j.0013-9580.2004.46803.x"
"29538787","Behavioral Outbursts in a Child with a Deletion Syndrome, Generalized Epilepsy, Global Developmental Delay, and Failure to Thrive","Lewis AH, Chugh A, Sobotka SA.","Pediatr Ann. 2018 Mar 1;47(3):e130-e134. doi: 10.3928/19382359-20180223-01.","Lewis AH","Pediatr Ann","2018","2018/03/15","PMC7289123","NIHMS1596022","10.3928/19382359-20180223-01"
"27068877","Asymptomatic congenital cytomegalovirus infection with neurological sequelae: A retrospective study using umbilical cord","Uematsu M, Haginoya K, Kikuchi A, Hino-Fukuyo N, Ishii K, Shiihara T, Kato M, Kamei A, Kure S.","Brain Dev. 2016 Oct;38(9):819-26. doi: 10.1016/j.braindev.2016.03.006. Epub 2016 Apr 8.","Uematsu M","Brain Dev","2016","2016/04/13","","","10.1016/j.braindev.2016.03.006"
"33144681","NEXMIF encephalopathy: an X-linked disorder with male and female phenotypic patterns","Stamberger H, Hammer TB, Gardella E, Vlaskamp DRM, Bertelsen B, Mandelstam S, de Lange I, Zhang J, Myers CT, Fenger C, Afawi Z, Almanza Fuerte EP, Andrade DM, Balcik Y, Ben Zeev B, Bennett MF, Berkovic SF, Isidor B, Bouman A, Brilstra E, Busk ØL, Cairns A, Caumes R, Chatron N, Dale RC, de Geus C, Edery P, Gill D, Granild-Jensen JB, Gunderson L, Gunning B, Heimer G, Helle JR, Hildebrand MS, Hollingsworth G, Kharytonov V, Klee EW, Koeleman BPC, Koolen DA, Korff C, Küry S, Lesca G, Lev D, Leventer RJ, Mackay MT, Macke EL, McEntagart M, Mohammad SS, Monin P, Montomoli M, Morava E, Moutton S, Muir AM, Parrini E, Procopis P, Ranza E, Reed L, Reif PS, Rosenow F, Rossi M, Sadleir LG, Sadoway T, Schelhaas HJ, Schneider AL, Shah K, Shalev R, Sisodiya SM, Smol T, Stumpel CTRM, Stuurman K, Symonds JD, Mau-Them FT, Verbeek N, Verhoeven JS, Wallace G, Yosovich K, Zarate YA, Zerem A, Zuberi SM, Guerrini R, Mefford HC, Patel C, Zhang YH, Møller RS, Scheffer IE.","Genet Med. 2021 Feb;23(2):363-373. doi: 10.1038/s41436-020-00988-9. Epub 2020 Nov 4.","Stamberger H","Genet Med","2021","2020/11/04","","","10.1038/s41436-020-00988-9"
"15596769","De novo KCNQ2 mutations in patients with benign neonatal seizures","Claes LR, Ceulemans B, Audenaert D, Deprez L, Jansen A, Hasaerts D, Weckx S, Claeys KG, Del-Favero J, Van Broeckhoven C, De Jonghe P.","Neurology. 2004 Dec 14;63(11):2155-8. doi: 10.1212/01.wnl.0000145629.94338.89.","Claes LR","Neurology","2004","2004/12/15","","","10.1212/01.wnl.0000145629.94338.89"
"33607466","Establishment of an induced pluripotent stem cell line (ZJSHi001-A) from a patient with epileptic encephalopathy carrying KCNB1 Glu330Asp mutation","Guo Y, Wang J, Wang Z, Lou Y, Chen W, Sheng M, Wang Y, Zhang B, Gao L, Feng J.","Stem Cell Res. 2021 Apr;52:102224. doi: 10.1016/j.scr.2021.102224. Epub 2021 Feb 9.","Guo Y","Stem Cell Res","2021","2021/02/19","","","10.1016/j.scr.2021.102224"
"21075014","Primary motor cortex alterations in a compound heterozygous form of Unverricht-Lundborg disease (EPM1)","Danner N, Julkunen P, Könönen M, Hyppönen J, Koskenkorva P, Vanninen R, Lehesjoki AE, Kälviäinen R, Mervaala E.","Seizure. 2011 Jan;20(1):65-71. doi: 10.1016/j.seizure.2010.10.010. Epub 2010 Nov 12.","Danner N","Seizure","2011","2010/11/16","","","10.1016/j.seizure.2010.10.010"
"21093728","Microarray analysis in children with developmental disorder or epilepsy","Ezugha H, Anderson CE, Marks HG, Khurana D, Legido A, Valencia I.","Pediatr Neurol. 2010 Dec;43(6):391-4. doi: 10.1016/j.pediatrneurol.2010.06.019.","Ezugha H","Pediatr Neurol","2010","2010/11/25","","","10.1016/j.pediatrneurol.2010.06.019"
"31353862","KCNC1-related disorders: new de novo variants expand the phenotypic spectrum","Park J, Koko M, Hedrich UBS, Hermann A, Cremer K, Haberlandt E, Grimmel M, Alhaddad B, Beck-Woedl S, Harrer M, Karall D, Kingelhoefer L, Tzschach A, Matthies LC, Strom TM, Ringelstein EB, Sturm M, Engels H, Wolff M, Lerche H, Haack TB.","Ann Clin Transl Neurol. 2019 Jul;6(7):1319-1326. doi: 10.1002/acn3.50799. Epub 2019 Jun 7.","Park J","Ann Clin Transl Neurol","2019","2019/07/30","PMC6649617","","10.1002/acn3.50799"
"24902613","Frontal and thalamic changes of GABA concentration indicate dysfunction of thalamofrontal networks in juvenile myoclonic epilepsy","Hattingen E, Lückerath C, Pellikan S, Vronski D, Roth C, Knake S, Kieslich M, Pilatus U.","Epilepsia. 2014 Jul;55(7):1030-7. doi: 10.1111/epi.12656. Epub 2014 Jun 5.","Hattingen E","Epilepsia","2014","2014/06/07","","","10.1111/epi.12656"
"8502366","[Epilepsy in a child with ring chromosome 14]","Midro AT, Zadrozna-Tołwińska B.","Neurol Neurochir Pol. 1993 Jan-Feb;27(1):99-104.","Midro AT","Neurol Neurochir Pol","1993","1993/01/01","","",""
"31883110","Three novel patients with epileptic encephalopathy due to biallelic mutations in the PLCB1 gene","Desprairies C, Valence S, Maurey H, Helal SI, Weckhuysen S, Soliman H, Mefford HC, Spentchian M, Héron D, Leguern E, Nava C, Bouilleret V, Moretti R, Mignot C.","Clin Genet. 2020 Mar;97(3):477-482. doi: 10.1111/cge.13696. Epub 2020 Jan 15.","Desprairies C","Clin Genet","2020","2019/12/29","","","10.1111/cge.13696"
"26611353","De novo DNM1 mutations in two cases of epileptic encephalopathy","Nakashima M, Kouga T, Lourenço CM, Shiina M, Goto T, Tsurusaki Y, Miyatake S, Miyake N, Saitsu H, Ogata K, Osaka H, Matsumoto N.","Epilepsia. 2016 Jan;57(1):e18-23. doi: 10.1111/epi.13257. Epub 2015 Nov 27.","Nakashima M","Epilepsia","2016","2015/11/28","","","10.1111/epi.13257"
"12542511","Frequency of spinocerebellar ataxia mutations in the Kinki district of Japan","Matsumura R, Futamura N, Ando N, Ueno S.","Acta Neurol Scand. 2003 Jan;107(1):38-41. doi: 10.1034/j.1600-0404.2003.01347.x.","Matsumura R","Acta Neurol Scand","2003","2003/01/25","","","10.1034/j.1600-0404.2003.01347.x"
"26122718","Mutations in KCNT1 cause a spectrum of focal epilepsies","Møller RS, Heron SE, Larsen LH, Lim CX, Ricos MG, Bayly MA, van Kempen MJ, Klinkenberg S, Andrews I, Kelley K, Ronen GM, Callen D, McMahon JM, Yendle SC, Carvill GL, Mefford HC, Nabbout R, Poduri A, Striano P, Baglietto MG, Zara F, Smith NJ, Pridmore C, Gardella E, Nikanorova M, Dahl HA, Gellert P, Scheffer IE, Gunning B, Kragh-Olsen B, Dibbens LM.","Epilepsia. 2015 Sep;56(9):e114-20. doi: 10.1111/epi.13071. Epub 2015 Jun 30.","Møller RS","Epilepsia","2015","2015/07/01","PMC5915334","NIHMS943605","10.1111/epi.13071"
"25270369","Mild Lafora disease: clinical, neurophysiologic, and genetic findings","Ferlazzo E, Canafoglia L, Michelucci R, Gambardella A, Gennaro E, Pasini E, Riguzzi P, Plasmati R, Volpi L, Labate A, Gasparini S, Villani F, Casazza M, Viri M, Zara F, Minassian BA, Turnbull J, Serratosa JM, Guerrero-López R, Franceschetti S, Aguglia U.","Epilepsia. 2014 Dec;55(12):e129-33. doi: 10.1111/epi.12806. Epub 2014 Sep 30.","Ferlazzo E","Epilepsia","2014","2014/10/02","","","10.1111/epi.12806"
"23526554","Novel compound heterozygous mutations in TBC1D24 cause familial malignant migrating partial seizures of infancy","Milh M, Falace A, Villeneuve N, Vanni N, Cacciagli P, Assereto S, Nabbout R, Benfenati F, Zara F, Chabrol B, Villard L, Fassio A.","Hum Mutat. 2013 Jun;34(6):869-72. doi: 10.1002/humu.22318. Epub 2013 Apr 12.","Milh M","Hum Mutat","2013","2013/03/26","","","10.1002/humu.22318"
"31755996","Personalized medicine: Vinpocetine to reverse effects of GABRB3 mutation","Billakota S, Andresen JM, Gay BC, Stewart GR, Fedorov NB, Gerlach AC, Devinsky O.","Epilepsia. 2019 Dec;60(12):2459-2465. doi: 10.1111/epi.16394. Epub 2019 Nov 22.","Billakota S","Epilepsia","2019","2019/11/23","PMC7004153","","10.1111/epi.16394"
"17598230","Gene symbol: EPM2A","Trujillo-Tiebas MJ, Gómez-Garré P, Pérez-González N, Lorda-Sánchez I, Serratosa JM, Ayuso C.","Hum Genet. 2007 Apr;121(2):290.","Trujillo-Tiebas MJ","Hum Genet","2007","2007/06/29","","",""
"20610441","MERRF/MELAS overlap syndrome: a double pathogenic mutation in mitochondrial tRNA genes","Nakamura M, Yabe I, Sudo A, Hosoki K, Yaguchi H, Saitoh S, Sasaki H.","J Med Genet. 2010 Oct;47(10):659-64. doi: 10.1136/jmg.2009.072058. Epub 2010 Jul 7.","Nakamura M","J Med Genet","2010","2010/07/09","","","10.1136/jmg.2009.072058"
"20813567","Panayiotopoulos syndrome: probable genetic origin, but not in SCN1A","Martín Del Valle F, Díaz Negrillo A, Ares Mateos G, Sanz Santaeufemia FJ, Del Rosal Rabes T, González-Valcárcel Sánchez-Puelles FJ.","Eur J Paediatr Neurol. 2011 Mar;15(2):155-7. doi: 10.1016/j.ejpn.2010.08.002. Epub 2010 Sep 1.","Martín Del Valle F","Eur J Paediatr Neurol","2011","2010/09/04","","","10.1016/j.ejpn.2010.08.002"
"30245510","A new microdeletion syndrome involving TBC1D24, ATP6V0C, and PDPK1 causes epilepsy, microcephaly, and developmental delay","Mucha BE, Banka S, Ajeawung NF, Molidperee S, Chen GG, Koenig MK, Adejumo RB, Till M, Harbord M, Perrier R, Lemyre E, Boucher RM, Skotko BG, Waxler JL, Thomas MA, Hodge JC, Gecz J, Nicholl J, McGregor L, Linden T, Sisodiya SM, Sanlaville D, Cheung SW, Ernst C, Campeau PM.","Genet Med. 2019 May;21(5):1058-1064. doi: 10.1038/s41436-018-0290-3. Epub 2018 Sep 24.","Mucha BE","Genet Med","2019","2018/09/25","","","10.1038/s41436-018-0290-3"
"21286946","Dataset of magnetic resonance images of nonepileptic subjects and temporal lobe epilepsy patients for validation of hippocampal segmentation techniques","Jafari-Khouzani K, Elisevich KV, Patel S, Soltanian-Zadeh H.","Neuroinformatics. 2011 Dec;9(4):335-46. doi: 10.1007/s12021-010-9096-4.","Jafari-Khouzani K","Neuroinformatics","2011","2011/02/03","PMC4501402","NIHMS502920","10.1007/s12021-010-9096-4"
"26011961","Utilization of gene mapping and candidate gene mutation screening for diagnosing clinically equivocal conditions: a Norrie disease case study","Chini V, Stambouli D, Nedelea FM, Filipescu GA, Mina D, Kambouris M, El-Shantil H.","Eye Sci. 2014 Jun;29(2):104-7.","Chini V","Eye Sci","2014","2015/05/28","","",""
"18195658","Sporadic multiple cerebral cavernomatosis: report of a case and review of literature","Coban A, Gurses C, Bilgic B, Sencer S, Karasu A, Bebek N, Baykan B, Hepgul KT, Gokyigit A.","Neurologist. 2008 Jan;14(1):46-9. doi: 10.1097/NRL.0b013e31813e343f.","Coban A","Neurologist","2008","2008/01/16","","","10.1097/NRL.0b013e31813e343f"
"32247039","Effects of GluN2A and GluN2B gain-of-function epilepsy mutations on synaptic currents mediated by diheteromeric and triheteromeric NMDA receptors","Chen X, Keramidas A, Harvey RJ, Lynch JW.","Neurobiol Dis. 2020 Jul;140:104850. doi: 10.1016/j.nbd.2020.104850. Epub 2020 Apr 1.","Chen X","Neurobiol Dis","2020","2020/04/05","","","10.1016/j.nbd.2020.104850"
"33751528","[Phenotypic and genetic analysis of a case with hypohidrotic ectodermal dysplasia due to Xq13.1 microdeletion]","Mei D, Mei S, Chen G, Wang Y, Wang X, Zhang J, Chen X, Li D, Zhang Y.","Zhonghua Yi Xue Yi Chuan Xue Za Zhi. 2021 Mar 10;38(3):219-223. doi: 10.3760/cma.j.cn511374-20200515-00347.","Mei D","Zhonghua Yi Xue Yi Chuan Xue Za Zhi","2021","2021/03/22","","","10.3760/cma.j.cn511374-20200515-00347"
"30011152","[A case of Dravet syndrome complicated by human herpesvirus-6 infection-associated acute encephalopathy and choreoathetosis]","Nakamura Y, Matsumoto H, Zaha K.","No To Hattatsu. 2017 Jan;49(1):32-6.","Nakamura Y","No To Hattatsu","2017","2018/07/17","","",""
"21484949","Sub-patterns of language network reorganization in pediatric localization related epilepsy: a multisite study","You X, Adjouadi M, Guillen MR, Ayala M, Barreto A, Rishe N, Sullivan J, Dlugos D, Vanmeter J, Morris D, Donner E, Bjornson B, Smith ML, Bernal B, Berl M, Gaillard WD.","Hum Brain Mapp. 2011 May;32(5):784-99. doi: 10.1002/hbm.21066.","You X","Hum Brain Mapp","2011","2011/04/13","PMC3640868","NIHMS455276","10.1002/hbm.21066"
"32277048","Assorted dysfunctions of endosomal alkali cation/proton exchanger SLC9A6 variants linked to Christianson syndrome","Ilie A, Boucher A, Park J, Berghuis AM, McKinney RA, Orlowski J.","J Biol Chem. 2020 May 15;295(20):7075-7095. doi: 10.1074/jbc.RA120.012614. Epub 2020 Apr 10.","Ilie A","J Biol Chem","2020","2020/04/12","PMC7242699","","10.1074/jbc.RA120.012614"
"19169982","[QTc duration in the long QT syndrome type 2 - diagnostic dilemma]","Zienciuk A, Machejek J, Cybulska C.","Kardiol Pol. 2008 Dec;66(12):1333-7.","Zienciuk A","Kardiol Pol","2008","2009/01/27","","",""
"25398822","Juvenile myoclonic epilepsy is not associated with the DRPLA gene in a European population","Yapijakis C, Gatzonis S, Youroukos S, Kollia V, Karachristianou S, Anagnostouli M.","In Vivo. 2014 Nov-Dec;28(6):1193-6.","Yapijakis C","In Vivo","2014","2014/11/16","","",""
"32767480","Impaired proteasome activity and neurodegeneration with brain iron accumulation in FBXO7 defect","Correa-Vela M, Lupo V, Montpeyó M, Sancho P, Marcé-Grau A, Hernández-Vara J, Darling A, Jenkins A, Fernández-Rodríguez S, Tello C, Ramírez-Jiménez L, Pérez B, Sánchez-Montáñez Á, Macaya A, Sobrido MJ, Martinez-Vicente M, Pérez-Dueñas B, Espinós C.","Ann Clin Transl Neurol. 2020 Aug;7(8):1436-1442. doi: 10.1002/acn3.51095. Epub 2020 Aug 6.","Correa-Vela M","Ann Clin Transl Neurol","2020","2020/08/09","PMC7448169","","10.1002/acn3.51095"
"24893590","Progressive myoclonus epilepsy in Down syndrome patients with dementia","d'Orsi G, Specchio LM; Apulian Study Group on Senile Myoclonic Epilepsy.","J Neurol. 2014 Aug;261(8):1584-97. doi: 10.1007/s00415-014-7376-x. Epub 2014 Jun 4.","d'Orsi G","J Neurol","2014","2014/06/05","","","10.1007/s00415-014-7376-x"
"1361099","A new mtDNA mutation in the tRNA(Lys) gene associated with myoclonic epilepsy and ragged-red fibers (MERRF)","Silvestri G, Moraes CT, Shanske S, Oh SJ, DiMauro S.","Am J Hum Genet. 1992 Dec;51(6):1213-7.","Silvestri G","Am J Hum Genet","1992","1992/12/01","PMC1682905","",""
"20190632","Sudden cardiac death due to an anomalous posterior papillary muscle","Cittadini F, Oliva A, Arena V, Minelli N, Pascali VL.","Am J Forensic Med Pathol. 2011 Sep;32(3):239-41. doi: 10.1097/PAF.0b013e3181d3ca7e.","Cittadini F","Am J Forensic Med Pathol","2011","2010/03/02","","","10.1097/PAF.0b013e3181d3ca7e"
"27421662","Functional characterization of an oxytocin receptor gene variant (rs2268498) previously associated with social cognition by expression analysis in vitro and in human brain biopsy","Reuter M, Montag C, Altmann S, Bendlow F, Elger C, Kirsch P, Becker A, Schoch-McGovern S, Simon M, Weber B, Felten A.","Soc Neurosci. 2017 Oct;12(5):604-611. doi: 10.1080/17470919.2016.1214174. Epub 2016 Jul 27.","Reuter M","Soc Neurosci","2017","2016/07/17","","","10.1080/17470919.2016.1214174"
"32315120","A familial t(4;8) translocation segregates with epilepsy and migraine with aura","Crippa M, Malatesta P, Bonati MT, Trapasso F, Fortunato F, Annesi G, Larizza L, Labate A, Finelli P, Perrotti N, Gambardella A.","Ann Clin Transl Neurol. 2020 May;7(5):855-859. doi: 10.1002/acn3.51040. Epub 2020 Apr 21.","Crippa M","Ann Clin Transl Neurol","2020","2020/04/22","PMC7261755","","10.1002/acn3.51040"
"25524846","Efficacy and tolerability of the ketogenic diet in Dravet syndrome - Comparison with various standard antiepileptic drug regimen","Dressler A, Trimmel-Schwahofer P, Reithofer E, Mühlebner A, Gröppel G, Reiter-Fink E, Benninger F, Grassl R, Feucht M.","Epilepsy Res. 2015 Jan;109:81-9. doi: 10.1016/j.eplepsyres.2014.10.014. Epub 2014 Oct 28.","Dressler A","Epilepsy Res","2015","2014/12/20","","","10.1016/j.eplepsyres.2014.10.014"
"25193600","Normokalemic periodic paralysis with involuntary movements and generalized epilepsy associated with two novel mutations in SCN4A gene","Cao L, Li X, Hong D.","Seizure. 2015 Jan;24:134-6. doi: 10.1016/j.seizure.2014.08.005. Epub 2014 Aug 20.","Cao L","Seizure","2015","2014/09/07","","","10.1016/j.seizure.2014.08.005"
"24338029","MERRF/MELAS overlap syndrome due to the m.3291T>C mutation","Liu K, Zhao H, Ji K, Yan C.","Metab Brain Dis. 2014 Mar;29(1):139-44. doi: 10.1007/s11011-013-9464-5. Epub 2013 Dec 12.","Liu K","Metab Brain Dis","2014","2013/12/17","","","10.1007/s11011-013-9464-5"
"26063919","Disruption of Fgf13 causes synaptic excitatory-inhibitory imbalance and genetic epilepsy and febrile seizures plus","Puranam RS, He XP, Yao L, Le T, Jang W, Rehder CW, Lewis DV, McNamara JO.","J Neurosci. 2015 Jun 10;35(23):8866-81. doi: 10.1523/JNEUROSCI.3470-14.2015.","Puranam RS","J Neurosci","2015","2015/06/12","PMC4461691","","10.1523/JNEUROSCI.3470-14.2015"
"31781653","Chromosomal Aberrations in Pediatric Patients with Developmental Delay/Intellectual Disability: A Single-Center Clinical Investigation","Hu T, Zhang Z, Wang J, Li Q, Zhu H, Lai Y, Wang H, Liu S.","Biomed Res Int. 2019 Nov 6;2019:9352581. doi: 10.1155/2019/9352581. eCollection 2019.","Hu T","Biomed Res Int","2019","2019/11/30","PMC6875000","","10.1155/2019/9352581"
"27590164","Dental care in patients with epilepsy: a survey of 82 patients and their attending dentists and neurologists in southern Germany","Schöpper M, Ludolph AC, Fauser S.","Int Dent J. 2016 Dec;66(6):366-374. doi: 10.1111/idj.12251. Epub 2016 Sep 3.","Schöpper M","Int Dent J","2016","2016/09/04","","","10.1111/idj.12251"
"19266219","A locus for autosomal dominant reflex epilepsy precipitated by hot water maps at chromosome 10q21.3-q22.3","Ratnapriya R, Satishchandra P, Kumar SD, Gadre G, Reddy R, Anand A.","Hum Genet. 2009 Jun;125(5-6):541-9. doi: 10.1007/s00439-009-0648-3. Epub 2009 Mar 6.","Ratnapriya R","Hum Genet","2009","2009/03/07","","","10.1007/s00439-009-0648-3"
"10196695","Phenotype-genotype correlation in 20 deletion and 20 non-deletion Angelman syndrome patients","Moncla A, Malzac P, Voelckel MA, Auquier P, Girardot L, Mattei MG, Philip N, Mattei JF, Lalande M, Livet MO.","Eur J Hum Genet. 1999 Feb-Mar;7(2):131-9. doi: 10.1038/sj.ejhg.5200258.","Moncla A","Eur J Hum Genet","1999","1999/04/10","","","10.1038/sj.ejhg.5200258"
"34400370","MFSD2A-associated primary microcephaly - Expanding the clinical and mutational spectrum of this ultra-rare disease","Khuller K, Yigit G, Martínez Grijalva C, Altmüller J, Thiele H, Nürnberg P, Elcioglu NH, Yeter B, Hehr U, Stein A, Della Marina A, Köninger A, Depienne C, Kaiser FJ, Wollnik B, Kuechler A.","Eur J Med Genet. 2021 Oct;64(10):104310. doi: 10.1016/j.ejmg.2021.104310. Epub 2021 Aug 13.","Khuller K","Eur J Med Genet","2021","2021/08/17","","","10.1016/j.ejmg.2021.104310"
"27106809","ADCK3 mutations with epilepsy, stroke-like episodes and ataxia: a POLG mimic?","Hikmat O, Tzoulis C, Knappskog PM, Johansson S, Boman H, Sztromwasser P, Lien E, Brodtkorb E, Ghezzi D, Bindoff LA.","Eur J Neurol. 2016 Jul;23(7):1188-94. doi: 10.1111/ene.13003. Epub 2016 Apr 23.","Hikmat O","Eur J Neurol","2016","2016/04/24","","","10.1111/ene.13003"
